CreationTime          LastWriteTime         FullName
3/10/2026 2:42:30 AM  3/3/2026 1:24:19 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  3/3/2026 1:16:37 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 10:08:47 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 12:43:23 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 2:19:34 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 3:56:22 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  3/1/2026 4:37:09 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 9:37:39 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 2:37:01 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/27/2026 3:21:28 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  3/1/2026 8:09:19 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 2:10:53 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 3:45:52 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 11:29:48 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  2/28/2026 10:23:11 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:30 AM  3/3/2026 1:16:20 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 11:41:20 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 9:46:38 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:20:15 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 1:47:43 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:10:37 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 2:29:40 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 3:24:11 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:16:35 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 3:29:01 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:54:27 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/3/2026 4:04:36 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 11:21:26 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 11:38:04 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:09:23 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:33:39 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:57:21 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:36:23 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:09:07 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 4:17:46 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:33:00 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 1:52:54 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 11:44:39 AM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:36:53 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 6:15:06 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/3/2026 1:39:19 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/3/2026 1:37:58 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 4:39:12 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 3:33:23 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 10:33:50 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 9:41:50 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 2:06:30 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 1:24:02 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 11:54:58 AM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  2/28/2026 3:25:31 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 4:34:27 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/1/2026 4:29:07 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:31 AM  3/3/2026 12:57:01 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 4:18:25 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 1:55:44 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 2:05:36 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 2:19:19 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 11:20:06 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 11:37:16 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/1/2026 3:32:55 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/27/2026 3:42:58 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/3/2026 1:46:24 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:35:01 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:16:38 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/3/2026 2:06:56 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 11:22:58 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/27/2026 3:44:41 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/1/2026 8:34:00 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 3:53:29 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 3:42:35 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/3/2026 1:52:07 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:18:38 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 12:33:01 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/2/2026 11:49:20 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/1/2026 4:01:34 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 1:53:56 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:46:08 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:32:05 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:05:28 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 11:40:39 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/1/2026 3:57:43 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:02:15 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/1/2026 1:18:12 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/27/2026 9:50:59 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  3/3/2026 1:36:58 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 2:04:43 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 10:38:10 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:32 AM  2/28/2026 2:32:18 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 1:03:12 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 11:00:12 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 4:41:13 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 9:58:57 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 4:00:02 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/27/2026 3:41:46 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 2:13:06 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 8:01:32 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 1:43:04 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/3/2026 2:02:55 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 3:43:59 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 4:45:39 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 1:54:28 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/3/2026 12:50:39 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/27/2026 3:47:07 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 2:53:34 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 1:53:24 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/27/2026 3:47:38 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 1:11:32 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 11:28:42 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 3:49:05 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 4:07:21 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 8:10:52 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 3:22:43 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 10:28:04 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 3:17:07 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 10:57:49 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 10:53:25 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/3/2026 1:36:29 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/2/2026 11:57:14 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 9:56:33 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 4:15:20 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/27/2026 3:52:03 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  3/1/2026 1:17:52 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 2:59:52 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 3:00:05 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:33 AM  2/28/2026 10:25:33 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 1:04:39 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 2:03:22 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/3/2026 4:22:07 AM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 1:00:23 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 1:09:27 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/27/2026 3:55:34 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 11:22:07 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 12:57:31 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/1/2026 4:43:18 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/1/2026 1:29:18 PM   C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 9:48:21 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 12:50:48 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 11:43:21 AM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 4:12:38 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 3:26:30 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 10:56:48 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 12:49:05 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 12:38:42 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 3:54:41 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 12:34:18 PM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/27/2026 4:08:53 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 11:57:06 AM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/28/2026 11:56:02 AM C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  2/27/2026 4:10:49 AM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:24:08 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:44:07 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 11:10:30 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:57:42 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 11:12:53 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 11:13:48 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 11:14:41 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 11:18:30 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:34:26 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:33:28 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:30:27 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:32:27 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:42:49 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:41:04 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:38:43 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:42:34 AM  3/9/2026 10:35:24 PM  C:\MGU\desk\lessons\professional studies\real estate track\real-estate-t...
3/10/2026 2:43:48 AM  3/10/2026 2:43:48 AM  C:\MGU\desk\lessons\professional studies\real estate track\list of units
3/10/2026 3:15:28 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-17\index.html
3/10/2026 3:15:30 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-18\index.html
3/10/2026 3:15:32 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-19\index.html
3/10/2026 3:15:34 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-20\index.html
3/10/2026 3:54:33 AM  3/10/2026 3:54:33 AM  C:\MGU\desk\lessons\professional studies\real estate track\old lesson pl...
3/10/2026 4:10:16 AM  3/10/2026 4:10:16 AM  C:\MGU\desk\lessons\professional studies\real estate track\lesson-1.1.txt
3/10/2026 4:13:07 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.1.html
3/10/2026 6:04:36 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.2.html
3/10/2026 6:08:56 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.3.html
3/10/2026 6:25:01 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.4.html
3/10/2026 6:28:49 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.5.html
3/10/2026 6:32:39 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-1\lesson-1.6.html
3/10/2026 6:50:10 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.1.html
3/10/2026 6:57:11 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.2.html
3/10/2026 6:59:20 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.3.html
3/10/2026 7:02:30 AM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.4.html
3/10/2026 4:39:43 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.5.html
3/10/2026 4:41:05 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-2\lesson-2.6.html
3/10/2026 4:47:10 PM  3/10/2026 4:47:10 PM  C:\MGU\desk\lessons\professional studies\course development.odt
3/10/2026 5:03:30 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.1.html
3/10/2026 5:06:20 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.2.html
3/10/2026 5:09:02 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.3.html
3/10/2026 5:11:49 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.4.html
3/10/2026 5:38:11 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.5.html
3/10/2026 5:38:46 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-3\lesson-3.6.html
3/10/2026 5:50:55 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.1.html
3/10/2026 5:54:09 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.2.html
3/10/2026 5:56:09 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.3.html
3/10/2026 5:57:20 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.4.html
3/10/2026 5:58:49 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.5.html
3/10/2026 6:00:46 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.6.html
3/10/2026 6:01:28 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-4\lesson-4.7.html
3/10/2026 6:08:53 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.1.html
3/10/2026 6:11:20 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.2.html
3/10/2026 6:15:36 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.3.html
3/10/2026 6:18:08 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.4.html
3/10/2026 6:21:23 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.5.html
3/10/2026 6:22:15 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\5.3a.html
3/10/2026 6:25:36 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-5\lesson-5.6.html
3/10/2026 6:31:43 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.1.html
3/10/2026 6:48:29 PM  5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.2.html
3/10/2026 10:48:39 PM 5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.3.html
3/10/2026 10:54:19 PM 5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.4.html
3/10/2026 10:56:22 PM 5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.5.html
3/10/2026 10:58:16 PM 5/15/2026 1:16:34 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.6.html
3/10/2026 11:00:29 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-6\lesson-6.7.html
3/10/2026 11:03:11 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-7\lesson-7.1.html
3/10/2026 11:05:03 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-7\lesson-7.2.html
3/10/2026 11:06:50 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-7\lesson-7.3.html
3/10/2026 11:08:42 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-7\lesson-7.4.html
3/10/2026 11:11:03 PM 5/15/2026 1:16:35 PM  C:\MGU\department\professional-studies\real-estate\unit-7\lesson-7.5.html
